NAME	DESCRIPTION	post_BRAFi_patB04	post_BRAFi_patB08	post_BRAFi_patB16	post_BRAFi_patB30	pre_BRAFi_patB04	pre_BRAFi_patB08	pre_BRAFi_patB16	pre_BRAFi_patB30
TIMP2	TIMP2	12.05484941	10.85398083	11.56639458	9.476716202	12.76727792	11.79410927	11.66383054	11.84776451
TIMP3	TIMP3	12.1001924	9.507606639	9.503651077	9.559361394	11.94449248	11.25830474	11.82295768	11.21490363
TIMP4	TIMP4	10.46741919	8.029783348	9.523279221	8.474220088	8.705879987	8.502356121	10.66127256	9.445813547
TINAG	TINAG	7.153276974	8.185676631	7.018884573	7.067285911	7.149788429	7.037283419	7.129724453	7.889336249
TINAGL1	TINAGL1	11.29852402	11.52217131	11.3043864	8.916806248	10.09916909	9.964618348	10.32697812	10.58289016
TINF2	TINF2	6.893648974	6.955808097	7.003303062	8.305722582	7.103674504	6.974333186	7.013163924	6.910072294
TINP1	TINP1	9.102331495	8.763649442	9.235073946	9.974205433	9.532580678	8.869808276	8.258641808	9.392225589
TIPARP	TIPARP	7.039380045	7.218232319	7.06295622	8.237665389	7.185456479	7.173769526	7.022305123	6.935455657
TIPIN	TIPIN	8.428792671	8.768967732	9.85762338	8.59899359	8.733320565	9.005833388	9.04748203	7.72242973
TIPRL	TIPRL	7.266698894	7.889321755	7.400060731	7.408819027	7.576765861	8.937183198	7.092836977	7.431554561
TIRAP	TIRAP	8.184555624	8.921962356	6.866586452	7.60888812	7.803016817	7.547112992	7.624869265	7.568703289
TJAP1	TJAP1	10.49288315	12.48566974	12.44856515	12.817309	11.50466729	12.77005701	11.45562395	11.71160671
TJP1	TJP1	10.50961606	10.38615477	10.3156233	8.699874771	10.30252899	10.09638553	9.710239083	10.61580675
TJP2	TJP2	9.092993971	10.98319002	8.513340816	7.450210248	8.400690714	7.761427398	7.282632863	8.694189082
TJP3	TJP3	7.213150486	10.19916446	7.241180629	6.960934078	7.048820143	7.072983737	7.290840798	7.018362899
TK1	TK1	9.196379091	8.401545408	9.948748653	9.839474042	8.550575943	8.128587699	9.2816188	9.042636093
TK2	TK2	7.074742412	7.265059515	6.994926648	7.249644711	8.941918514	7.735900468	7.083982875	7.047157162
TKT	TKT	12.32097359	10.75435224	10.79866881	10.97801355	11.32525648	11.14079781	10.60244497	10.82233849
TKTL1	TKTL1	9.583233494	8.607140761	8.2997909	7.614973741	8.882591668	9.969972492	9.659883443	7.808540268
TKTL2	TKTL2	6.895373034	6.962374195	7.045795219	6.960454601	6.905514625	6.904115712	7.044485767	6.874620812
TLCD1	TLCD1	10.82240656	9.671141985	9.241218945	10.31792128	9.506843874	8.216424612	10.18573901	8.85119329
TLE1	TLE1	7.151444127	7.367644023	8.941956547	9.928724938	7.037474617	8.651338101	7.197131296	8.062801113
TLE2	TLE2	9.076486874	10.9015071	7.896834101	9.971714207	8.912607553	8.559376636	9.979855113	9.542212911
TLE3	TLE3	6.936443993	7.412395167	6.969686781	6.934381503	6.92872382	7.286067885	7.047729975	6.893912759
TLE4	TLE4	6.912552731	7.662551985	7.080123039	7.674631762	6.904212533	7.482230014	6.972605433	6.878658357
TLE6	TLE6	7.119272977	7.282416085	7.166672487	7.189722266	7.003445027	6.993426974	7.23011581	6.980793415
TLK1	TLK1	12.07288501	12.74892777	12.58786753	12.39177129	12.32336604	11.70181269	12.98778756	13.02367214
TLK2	TLK2	7.022558978	7.236513112	7.193678889	7.393490244	7.030628765	7.27801464	6.90934927	6.964534373
TLL1	TLL1	7.039380045	6.984380715	6.950499352	7.389388655	6.908779615	7.083577038	6.89025785	6.968005838
TLL2	TLL2	6.897095929	6.896257618	6.965146247	6.921866637	6.915355587	6.881847666	6.957634153	6.879426489
TLN1	TLN1	10.81828712	12.01339586	12.38138882	12.62846257	11.52369444	12.66299749	11.99732463	11.52925193
TLN2	TLN2	11.98109582	12.4741136	12.66565618	9.842064163	12.12951424	11.04879094	11.98260839	11.47213174
TLR1	TLR1	6.929634647	7.231427712	7.058961261	7.202758577	7.798092202	7.135714226	7.240562062	7.326256207
TLR10	TLR10	7.343727248	7.739728985	7.307314568	7.183745771	7.325555416	7.240871894	7.711421229	7.172975453
TLR2	TLR2	8.896218385	7.187985847	7.004574969	7.559722396	8.328392103	7.617938478	7.553360643	6.932792648
TLR3	TLR3	11.3796155	10.99546482	10.44624609	8.259483807	10.78348769	10.18537496	9.971587001	10.22884749
TLR4	TLR4	6.998999908	8.287361239	7.212153461	8.562528021	8.48405379	7.58321798	7.24480791	8.407571668
TLR5	TLR5	7.179537762	7.418291037	7.361129418	8.554696102	7.092098889	7.470693141	8.004884346	7.157384948
TLR6	TLR6	8.569263622	7.138584954	7.372201712	8.076015583	7.270320405	7.608964605	7.240562062	7.647987593
TLR7	TLR7	6.90225782	7.077505726	7.027312744	9.049231594	7.067732935	7.304970922	7.032405327	6.893261672
TLR8	TLR8	7.170024129	7.715902909	7.099673876	7.496495802	7.208078369	7.247059676	7.254509922	7.31586652
TLR9	TLR9	8.289937717	6.919711416	6.906310726	7.875030943	8.311925921	7.587877267	6.862223354	7.647987593
TLX1	TLX1	9.106974601	7.391621225	8.231922052	9.04303289	7.386978456	7.35275223	8.905409403	9.357796633
TLX1NB	TLX1NB	7.083196709	6.92671943	8.008945059	7.596602602	6.918668931	7.107507803	6.874948351	6.936814846
TLX2	TLX2	6.987207257	6.967056147	7.158906303	6.940629773	7.092098889	7.106887095	7.316415929	7.237757748
TLX3	TLX3	6.878076736	6.924952927	6.986692566	6.970966702	6.958712111	6.999844709	6.891636213	7.971193927
TM2D1	TM2D1	8.472093852	9.247156548	9.448429618	11.78625125	9.772545345	9.845999584	9.951262129	10.81564688
TM2D2	TM2D2	6.94154322	7.677522847	7.218846887	9.503833577	7.030628765	7.579488753	7.155608434	6.988552341
TM2D3	TM2D3	11.26923037	10.94869755	10.34305317	8.042728963	11.29079072	9.981843094	10.19351195	10.04785658
TM4SF1	TM4SF1	13.90062227	13.03784564	12.26664253	13.28289625	14.15593024	13.94242601	13.40206685	13.09713303
TM4SF18	TM4SF18	9.238735121	6.966382896	8.730697029	7.736114963	8.095570064	8.98826316	8.289629569	7.005075697
TM4SF19	TM4SF19	10.53498979	7.003455277	9.531232837	9.648286711	9.861101102	8.27322457	8.716784124	7.745816537
TM4SF20	TM4SF20	7.138757481	12.78139235	7.315138288	9.082835488	7.167467199	7.16449198	7.566256376	7.808540268
TM4SF4	TM4SF4	8.931071909	15.20817517	8.986787629	7.178786368	7.79686046	8.030569459	9.24344763	7.477486767
TM4SF5	TM4SF5	7.091688806	13.56708202	7.529192608	7.005582935	7.124397849	7.27305987	8.77336682	7.130046817
TM6SF1	TM6SF1	7.171914351	7.28139515	6.905113031	7.401676287	7.18013445	7.189538551	7.25779141	6.880283089
TM6SF2	TM6SF2	10.72281434	12.83022043	8.675506349	8.740872312	8.523618209	7.310241283	8.813898711	6.925240332
TM7SF2	TM7SF2	7.80872661	7.966964456	8.509485917	7.25685668	6.969654171	7.101298845	8.086900698	6.973364111
TM7SF3	TM7SF3	9.277616497	10.51376299	12.10259469	9.873744678	10.03966495	11.79964148	10.30362457	10.85141801
TM7SF4	TM7SF4	6.871121081	6.905015888	7.167482407	7.505191052	7.524631033	6.942606056	7.073924605	6.953009662
TM9SF1	TM9SF1	12.53322691	11.82916049	12.8700564	10.42280959	11.80691635	12.63252119	12.38213948	12.07787958
TM9SF2	TM9SF2	11.09923851	12.28289936	13.08225286	12.79322355	11.6816816	12.62110565	11.5237627	11.43796551
TM9SF3	TM9SF3	7.248980977	9.959654975	9.158783603	9.208317978	8.381900191	8.141027152	8.465434402	9.37746308
TM9SF4	TM9SF4	7.034333504	8.297838373	7.835251185	9.767398044	7.356081877	8.610398188	7.238453866	7.264567792
TMBIM1	TMBIM1	10.67740235	11.12539701	9.960792558	10.3992599	10.47194224	10.40075636	11.09627301	10.84782299
TMBIM4	TMBIM4	7.489763556	8.535837901	9.515979191	11.02677486	8.608921248	9.919735841	7.695448055	7.519758732
TMBIM6	TMBIM6	13.47181428	13.19038692	13.22297913	14.17761572	12.93606669	13.11087494	13.08077698	12.65334982
TMC1	TMC1	6.914265025	6.95645835	6.923941604	6.976847653	6.910745698	6.970416219	6.971370844	6.902867773
TMC2	TMC2	6.9956318	6.861541265	7.041843822	7.044011629	6.97336336	6.917394451	6.916059507	6.922866099
TMC4	TMC4	9.763970853	11.97141974	8.909436661	8.980951749	8.562976626	8.602705264	9.686609827	9.010380409
TMC5	TMC5	7.039380045	10.16867238	7.231267854	6.957156834	7.332564913	7.057053179	7.199074196	7.145114604
TMC6	TMC6	11.28798013	12.56603608	12.78125553	12.44119067	11.41061863	12.0392724	12.78393495	12.85410558
TMC7	TMC7	10.38618152	9.894249012	9.519701917	7.231179995	10.52475758	8.307833745	10.11476243	8.410125006
TMC8	TMC8	7.754068907	7.032591511	6.978279983	7.079962287	6.99162539	7.064244386	7.073924605	9.405645086
TMCC1	TMCC1	8.148876106	8.059288259	8.09549252	7.27649864	6.937594175	8.314018188	8.097080728	8.334589651
TMCC2	TMCC2	9.396021051	6.875043658	7.774498398	8.371934385	7.649080717	7.532457584	6.97383765	6.87652931
TMCC3	TMCC3	6.929634647	7.111736086	6.97554991	7.283753951	6.936219309	6.939579746	6.876351239	6.876116445
TMCO1	TMCO1	13.04446983	12.60929064	12.38332285	13.59365908	12.96771027	12.38240094	12.19599371	12.99799072
TMCO2	TMCO2	9.698910105	7.111736086	8.189759961	7.87241878	7.765995256	7.715351149	8.385872538	8.379242754
TMCO3	TMCO3	7.268954467	9.278385501	10.25426421	8.679285156	8.583106782	9.991689309	7.455881643	7.449224357
TMCO4	TMCO4	7.666680705	10.49043401	7.361736959	10.37166963	9.468365589	9.308509116	7.703423268	9.052135435
TMCO5A	TMCO5A	6.958498353	7.029324369	6.905911805	7.030475496	6.917341445	7.053296188	7.082987816	6.890215137
TMCO6	TMCO6	6.90225782	7.730859419	7.312630695	9.410642577	7.611655349	8.326564414	7.17895646	7.498649202
TMCO7	TMCO7	6.950028398	6.951935648	7.134822769	6.962385106	6.948736919	6.983750557	7.03017765	6.890215137
TMED1	TMED1	14.33743765	13.45411811	13.47893249	14.15376155	14.24932615	13.55124506	13.98251641	14.17786848
TMED10	TMED10	9.873068131	10.28647665	10.18556958	8.042197454	9.551504099	10.50777802	8.665407079	10.06186711
TMED10P	TMED10P	8.89077817	9.352476341	11.16048793	11.58185241	9.905912331	11.36519365	9.114618438	10.21196958
TMED2	TMED2	10.10229592	10.40011085	11.62358478	9.81378686	10.12169198	11.05956883	8.153702459	8.683589444
TMED3	TMED3	14.37466743	13.66932061	13.90855582	14.40044848	14.41267174	14.22425529	14.55900149	14.77811116
TMED4	TMED4	10.23587635	10.29571928	10.47833558	9.888562279	10.5608914	10.6577634	10.06876496	10.18989293
TMED5	TMED5	9.766482744	9.261266438	9.220434619	9.215232527	9.624892964	8.807586666	9.506600247	8.177197266
TMED6	TMED6	7.168140004	7.744867416	7.186945564	7.223017675	7.186523921	7.025927346	7.258890663	7.58952447
TMED7	TMED7	7.644507914	9.739406234	10.17227571	10.74686346	8.828278176	9.816657185	7.814971185	9.148655973
TMED8	TMED8	7.135176194	7.723408618	7.252481373	7.104638367	7.16641848	7.544930973	7.106301903	6.895951759
TMED9	TMED9	11.65792284	10.10555032	9.968526911	11.88351696	10.96788645	10.27426278	10.38799035	10.49231376
TMEFF1	TMEFF1	7.012465065	6.924366278	8.69786824	7.104638367	7.0348954	7.336608649	6.977520056	7.308961314
TMEFF2	TMEFF2	8.216063384	7.853772882	7.433886866	8.186263919	7.544453436	7.021180356	7.20395982	7.765744258
TMEM1	TMEM1	7.397371459	9.490187086	9.866075	11.15856985	9.360262422	10.39460335	9.797938916	10.08077105
TMEM100	TMEM100	7.034333504	8.350565108	7.053273264	7.014919683	7.000261425	7.01070081	7.034623395	6.948363838
TMEM101	TMEM101	9.818925692	8.706836936	9.009161227	10.23451091	8.776806976	9.552430747	8.718265744	9.341284742
TMEM102	TMEM102	11.45530771	7.718160433	10.39718908	7.060696075	10.757786	10.00708971	11.26975338	10.27362251
TMEM104	TMEM104	10.20756659	7.454212515	9.320148836	7.542160684	9.485076396	8.224636641	9.104961552	8.216942843
TMEM105	TMEM105	6.98383546	7.038378906	7.152050077	6.916469667	6.924009051	6.972376246	6.977520056	7.169835777
TMEM106A	TMEM106A	12.77432935	12.9131737	11.91345038	9.363308253	12.23636315	11.15844944	12.93394714	12.33695537
TMEM106B	TMEM106B	7.559132296	7.628661749	7.276470202	8.416693574	8.839757402	7.984536881	8.389562112	8.029571248
TMEM106C	TMEM106C	10.51854723	11.14863009	10.94558547	9.48888286	10.45129219	10.2867291	10.1562932	9.943751958
TMEM107	TMEM107	10.08276282	11.02972077	10.0596219	10.49746848	9.384533663	10.32649893	10.07507112	11.97100776
TMEM108	TMEM108	7.046109755	6.982958997	7.172283517	7.040178437	7.003445027	7.042315666	7.198101958	6.876841961
TMEM109	TMEM109	10.23742921	8.948318804	9.196592525	9.729766568	10.30376223	9.060827614	9.063246233	10.08170389
TMEM11	TMEM11	6.958498353	7.725649588	7.22030297	8.399261033	7.248913077	7.401552241	6.988438843	7.37866674
TMEM110	TMEM110	8.02067723	8.365047612	7.186190495	8.797423096	7.924664271	8.424293362	7.39675798	8.622654564
TMEM111	TMEM111	8.638540563	9.227828543	9.086498214	10.12407348	10.21557257	9.035852298	9.369999394	9.68002581
TMEM115	TMEM115	12.30036938	13.26468438	13.61632838	13.2124066	12.23380341	13.70361277	12.75871769	12.66418617
TMEM116	TMEM116	7.738632641	8.083785969	7.612145986	8.801587999	7.171672774	8.001627444	8.529572528	7.073201024
TMEM117	TMEM117	7.086588239	7.431000376	7.248686324	9.021451625	7.173781925	8.111105091	7.335608777	7.80199055
TMEM118	TMEM118	9.200682646	8.570302927	12.12175252	11.7377753	10.43219072	10.42652044	9.643084525	9.701366321
TMEM119	TMEM119	8.632070815	8.466693983	7.210115311	11.12631529	9.844056776	9.103019463	9.860242431	10.30536304
TMEM120A	TMEM120A	11.37347438	11.95480615	10.17944751	11.59387653	11.595826	10.65303116	10.26030805	10.50810789
TMEM120B	TMEM120B	11.28285962	9.772797457	11.58198239	8.789407573	10.18077288	10.346158	11.28658943	10.11096648
TMEM121	TMEM121	7.515533334	7.072114481	7.247930871	7.435163089	7.341944199	7.162636242	7.322725174	7.295206517
TMEM123	TMEM123	11.37279024	10.30534889	10.93172847	9.335433571	11.33059674	10.66386462	10.40123524	11.00940689
TMEM125	TMEM125	6.878076736	10.62766522	6.886810416	7.173847042	7.090189274	7.050789436	7.013163924	6.931488656
TMEM126A	TMEM126A	7.483447523	8.65896443	8.147523819	9.124948966	8.343698039	7.86275634	6.931929279	7.971193927
TMEM126B	TMEM126B	13.5903132	13.61117549	13.55340217	14.14845094	13.74584466	12.83084472	13.65483872	13.87419449
TMEM127	TMEM127	12.18133607	12.84971886	12.58986974	12.31918393	12.67232701	11.66082491	12.81969362	12.72315002
TMEM128	TMEM128	7.156958864	8.115936027	8.367548588	10.48173116	8.971195557	8.915346976	7.242680028	8.558927523
TMEM129	TMEM129	7.032651409	6.859468392	7.023726519	6.959501932	6.911402299	7.006238419	6.956371195	7.039695093
TMEM130	TMEM130	6.850108977	6.89087499	7.04523384	6.89690834	6.9389729	6.918432297	6.883332416	6.924044371
TMEM132A	TMEM132A	6.909125197	6.981543621	6.958063696	7.128577676	7.10270227	7.029086799	7.096718756	6.912035645
TMEM132B	TMEM132B	6.905693609	7.039212851	7.030860474	6.906609549	6.951564624	6.996638976	7.034623395	6.951441702
TMEM132D	TMEM132D	6.98383546	7.376662352	6.870433809	6.940629773	6.893864773	6.948295613	7.036831853	6.892001646
TMEM132E	TMEM132E	8.040793101	7.264038734	8.75747377	7.411874124	7.751135366	8.207929371	7.363860214	7.952504108
TMEM133	TMEM133	6.939844186	7.155201544	7.053273264	7.581476131	6.899671294	7.447630088	6.926676341	6.87718614
TMEM134	TMEM134	10.8743884	8.437047051	9.725723652	10.11337147	10.41811015	10.5978219	11.69769474	8.622654564
TMEM135	TMEM135	7.477181602	9.519490265	7.554985618	10.65879174	8.06121396	8.176141221	7.313916488	9.936971513
TMEM136	TMEM136	8.286087385	7.881030668	8.223652987	10.82436685	8.579627279	10.07214594	7.731509051	9.268385939
TMEM137	TMEM137	13.80142178	14.18119779	13.84810344	11.92721989	13.80542557	14.11494205	13.82533964	13.68323699
TMEM138	TMEM138	8.720294007	10.13211441	10.72670359	11.84754035	10.28555755	10.37964228	10.32507431	11.24628762
TMEM139	TMEM139	11.62772939	11.27817357	11.27639363	7.87828496	10.22674335	10.01240665	10.65415809	8.159948624
TMEM140	TMEM140	12.00131086	9.554399831	7.679306168	10.84184987	10.99392867	10.49176028	11.64992123	11.44517517
TMEM141	TMEM141	13.15650863	13.79346407	13.68832245	12.69914597	13.37167287	12.96403965	13.5710998	13.33888926
TMEM143	TMEM143	11.29852402	9.517388736	11.55368409	11.26641184	10.2696284	11.04748302	11.41280296	10.61139773
TMEM144	TMEM144	9.802171182	12.22512248	9.393328462	11.36070268	9.677467629	10.79169725	10.06122467	10.97528211
TMEM145	TMEM145	10.63988611	10.03914146	10.84527458	12.2154627	9.168920868	10.18039696	10.3436755	12.00637588
TMEM146	TMEM146	8.052854084	6.982250518	8.235497177	7.177796867	7.514742272	7.113092427	9.862706196	6.951441702
TMEM147	TMEM147	9.650592214	8.777376988	11.46879523	12.19208453	9.287664204	11.04446099	9.642456344	10.11365345
TMEM148	TMEM148	6.977087893	6.996726129	7.090809125	6.911632079	6.934164116	7.054862047	6.860798533	6.907250235
TMEM149	TMEM149	7.020876828	6.912285379	6.898677974	6.95486378	6.996314537	7.187992653	7.022305123	7.073201024
TMEM14A	TMEM14A	7.2050543	7.713640373	9.03959224	8.243385485	7.392959122	8.890306418	7.018895169	7.007236602
TMEM14B	TMEM14B	9.471250964	8.963808382	10.62127139	12.62575323	9.783406598	11.36309625	8.576328847	9.843179224
TMEM14C	TMEM14C	10.53436081	10.6597814	12.56499986	13.67965395	11.90351369	12.74477462	11.54149585	12.13032162
TMEM14E	TMEM14E	6.915976359	6.872438023	6.987357833	7.509996303	6.902912553	6.967797916	6.953838214	6.918328051
TMEM150A	TMEM150A	12.05465185	12.61677897	12.06146573	13.16564733	12.58349862	11.64053739	12.68177586	12.65192641
TMEM151A	TMEM151A	7.076430917	7.020488279	7.923470355	7.469088619	7.289702952	7.361759653	8.680722754	7.005075697
TMEM151B	TMEM151B	6.96357381	6.973182588	7.219138044	6.978496661	7.01889219	7.186755926	6.976294962	6.986581476
TMEM154	TMEM154	7.264452526	8.639053821	8.618617074	9.193285855	9.349100009	9.918190717	10.68069494	10.06282371
TMEM155	TMEM155	7.144164766	7.08934826	7.183611317	7.283753951	7.158067891	7.026875607	7.159315861	7.449224357
TMEM156	TMEM156	13.07455517	12.86529392	12.95824699	9.743150144	12.62224454	11.61082275	13.14973647	12.60438416
TMEM158	TMEM158	15.24358276	11.87499209	14.80068978	14.50616424	15.12874547	12.99991215	14.57810999	13.58589881
TMEM159	TMEM159	10.72612121	10.32540599	11.34269647	10.9099287	10.29758442	10.43607467	11.44593652	10.55569577
TMEM160	TMEM160	9.661850305	9.662666063	9.866524559	8.392033058	9.024663352	9.175561849	10.61772449	9.645630281
TMEM161A	TMEM161A	9.483010319	8.586549118	9.101923621	9.159911536	9.640889994	8.614030686	7.279161522	9.144319563
TMEM161B	TMEM161B	6.927930348	7.014977294	7.012113346	6.999179846	7.028087877	6.957264694	6.895757799	6.99255673
TMEM163	TMEM163	7.052841192	6.911720847	11.92243037	10.08307014	9.040561077	7.334125897	10.14053613	9.728182121
TMEM164	TMEM164	7.742483348	9.287763856	9.085265484	7.952835043	8.376920789	8.747053453	8.125478304	8.407571668
TMEM165	TMEM165	10.49740706	9.10213935	10.18501399	10.21497805	9.829502041	9.501003474	9.370836801	8.407571668
TMEM166	TMEM166	9.440398645	6.883964764	7.421512967	10.02882826	9.033249509	8.611004117	8.99529945	8.412674673
TMEM167A	TMEM167A	9.052531319	9.248299312	10.42110738	10.26854802	10.52893653	10.30738503	7.163031508	9.2987053
TMEM167B	TMEM167B	7.042744725	7.654583803	7.266576723	9.11702269	7.134463767	7.680051682	7.218884409	6.915105663
TMEM168	TMEM168	9.94206481	9.742039647	7.667801832	9.06378345	10.13960066	10.137666	8.369187078	8.038675498
TMEM169	TMEM169	7.069682135	6.975944842	7.445586604	8.773312552	7.107576982	7.635847216	7.029060208	6.97519077
TMEM16A	TMEM16A	8.172687955	7.097668176	7.156193303	8.872888287	9.334045758	7.996677984	7.866442479	8.165712447
TMEM16B	TMEM16B	7.46173449	6.985808809	7.007105452	7.032680858	7.421827612	7.00719553	7.402696437	8.086703878
TMEM16C	TMEM16C	6.924519275	6.854799393	6.896650632	6.927436405	6.921332815	6.913228239	6.870726443	6.875766711
TMEM16D	TMEM16D	10.52868769	7.389632194	7.743006073	8.029332473	9.691701663	8.21866751	8.10317948	8.267006863
TMEM17	TMEM17	10.32871092	8.485986494	9.846856495	9.563195819	10.49709608	10.07444387	10.66444894	10.62621162
TMEM170A	TMEM170A	6.946636261	7.568707698	7.205594862	8.894409872	7.001055139	8.21891657	7.044485767	6.892624675
TMEM170B	TMEM170B	11.20006811	8.599145974	11.04092888	11.57754331	10.68595941	10.82833957	10.40123524	10.66402419
TMEM171	TMEM171	7.685373497	11.34094903	8.334062298	9.179876625	7.986563968	7.833057459	7.322725174	7.980493221
