NAME	DESCRIPTION	Parental_cell_line_rep_1	Parental_cell_line_rep_2	Parental_cell_line_rep_3	Resistant_cell_line_rep_1	Resistant_cell_line_rep_2	Resistant_cell_line_rep_3
TAAR8	TAAR8	4.989407888	5.001176309	5.141596278	5.039208078	4.964519815	5.440171686
TAAR9	TAAR9	6.799637976	6.751147588	6.980710829	5.967547521	5.283771879	5.916977407
TAC1	TAC1	5.158222284	5.245834419	5.251719093	5.126947583	5.764496678	5.509672054
TAC3	TAC3	5.314026775	5.524701453	5.475733431	5.548638755	5.111322827	5.575515614
TAC4	TAC4	6.020780125	5.575629688	5.439623138	6.600542548	6.562291885	6.533840671
TACC1	TACC1	13.11601036	13.21595987	12.93674835	13.21964812	13.24513483	13.35353147
TACC2	TACC2	8.300937309	8.37633929	8.181897643	10.15856105	10.11464443	10.15997585
TACC3	TACC3	11.79071792	11.6465897	11.76979653	11.73186784	11.69478462	11.90767442
TACO1	TACO1	11.62009637	11.39064316	11.54259663	11.3936026	11.3043877	11.23479324
TACR1	TACR1	5.208991215	5.172918808	5.652486495	5.109763101	4.608175249	4.843331009
TACR2	TACR2	7.554664344	6.705701651	7.178913785	6.892255471	6.988439823	6.770019842
TACR3	TACR3	7.194866484	6.988045865	7.536830005	6.201243614	6.37916275	6.318470163
TACSTD1	TACSTD1	7.060562591	7.170455105	7.236492618	6.256206079	6.223538238	6.310677428
TACSTD2	TACSTD2	6.372207902	6.792569272	6.849248703	5.680706351	5.209296284	6.03504138
TADA1L	TADA1L	11.15769238	11.20699824	11.29949424	10.73312254	10.65834201	10.87878878
TADA2A	TADA2A	9.445203917	9.515352779	9.449767695	8.830985286	8.977816961	9.301993826
TADA2B	TADA2B	11.75317453	11.8129916	11.53712131	11.38150863	11.25738587	11.41080635
TADA3	TADA3	10.34205483	10.01641404	10.400666	10.59468475	10.57441591	10.27644605
TAF1	TAF1	10.80232879	11.01879819	10.77618626	10.7961067	10.72141089	10.74917703
TAF10	TAF10	13.11125709	13.16486435	13.14529533	13.05978068	13.05535578	13.113827
TAF11	TAF11	12.28091597	12.32876831	12.38529621	12.38481082	12.32999989	12.43789153
TAF12	TAF12	11.21669814	11.43460995	11.24727483	11.26549547	11.23914284	11.4285436
TAF13	TAF13	11.92985125	11.7178003	11.45414504	11.91713456	11.91641509	12.0822752
TAF15	TAF15	12.54459888	12.75691132	12.34543297	12.97182564	12.86696186	13.14619591
TAF1A	TAF1A	11.3025907	11.328684	11.18963927	10.84388012	11.01351218	11.10383993
TAF1B	TAF1B	11.45082846	11.62922248	11.43946731	11.09860618	11.19459193	11.33487707
TAF1C	TAF1C	11.86520749	11.8246381	11.8587581	11.8235553	11.87484868	11.74939982
TAF1D	TAF1D	12.07749696	12.12913821	12.13330279	11.89511257	11.88205508	11.81824425
TAF1L	TAF1L	11.49743292	11.77858503	11.42631718	11.52149978	11.45265782	11.48834485
TAF2	TAF2	10.97431079	11.22481895	11.04835064	11.15941661	11.20967414	11.29644908
TAF4	TAF4	11.62982376	11.76160992	11.60737655	11.86184017	11.72010383	11.74887996
TAF5	TAF5	10.39197213	10.42034398	10.45368219	10.24498035	10.12387064	10.29671506
TAF5L	TAF5L	9.851712499	10.11568314	9.92659251	9.570816157	9.735069119	9.632989559
TAF6	TAF6	11.17495395	11.0966613	10.95143043	10.92529085	10.82198322	11.20233733
TAF6L	TAF6L	9.213036831	9.118564202	9.170676209	8.510951554	8.614279739	8.655777732
TAF7	TAF7	11.99739855	12.2655736	12.08391141	12.45410443	12.48843582	12.52028671
TAF7L	TAF7L	8.344844923	8.366130329	8.346513733	7.239606785	7.222453443	7.223296892
TAF8	TAF8	10.2340504	10.03504521	10.10053094	10.08044277	10.20584061	9.960489971
TAF9	TAF9	11.79484753	11.68624752	11.73411684	11.79685457	11.70911647	11.62507832
TAF9B	TAF9B	4.364257808	4.822745757	4.426264755	4.604989168	4.757949953	4.430774633
TAGAP	TAGAP	7.056088943	7.090848641	6.714245518	6.336655151	5.910891115	6.358380883
TAGLN	TAGLN	6.268097161	6.30955707	6.303780748	7.788680329	7.563215343	7.296617324
TAGLN2	TAGLN2	13.06308032	12.65789016	12.53816468	13.26031441	13.14631509	13.22779405
TAGLN3	TAGLN3	6.010656152	5.547214034	5.986410935	5.955014321	5.843384967	5.685393981
TAL1	TAL1	5.139321245	5.44118438	5.560714954	4.984327822	4.378006306	4.600982708
TAL2	TAL2	5.719041989	5.181204444	5.392317423	5.449481386	5.310838215	5.482321369
TALDO1	TALDO1	10.62888243	10.53820486	10.77247954	10.91915325	11.1195041	10.90689677
TANC1	TANC1	12.10693556	12.26284363	12.09024477	12.26930074	12.34651659	12.2139379
TANC2	TANC2	10.71096457	10.82845328	10.82360608	11.13964506	11.18316044	11.24861322
TANK	TANK	11.65125289	11.83479581	11.7898189	12.2458482	12.17654979	12.20884273
TAOK1	TAOK1	12.05110017	12.07894175	11.95361446	12.23952345	12.14556618	12.28557725
TAOK2	TAOK2	10.33536343	10.13186832	10.06204614	10.67450689	10.7858715	10.59320891
TAOK3	TAOK3	12.57538529	12.5098609	12.42232762	12.6331343	12.56371566	12.62419798
TAP1	TAP1	11.44186872	11.28025177	11.4718784	12.2808714	12.16217605	12.14931881
TAP2	TAP2	9.625292258	9.892394772	9.58044702	9.733871709	9.741011992	9.847858649
TAPBP	TAPBP	11.05427992	10.84339041	11.24679997	11.59676815	11.55128443	11.57101584
TAPBPL	TAPBPL	8.021583048	7.510353935	7.917073663	8.084391383	8.536248929	7.954028265
TAPT1	TAPT1	10.34944544	10.58605096	10.2570342	10.64963597	10.49563743	10.23381806
TARBP1	TARBP1	12.49192548	12.53250289	12.5934845	12.31669893	12.33545389	12.49910004
TARBP2	TARBP2	11.85710136	11.77673916	11.94313749	11.88790822	12.03047447	11.94619497
TARDBP	TARDBP	9.646030706	9.723510088	9.582141982	9.407033756	9.595329627	9.397980426
TARP	TARP	6.079935245	5.968658853	6.290940402	5.616576001	5.301867439	5.912428901
TARS	TARS	11.76188453	11.81015186	11.69030359	12.11972027	12.2176732	12.13675233
TARS2	TARS2	11.04212823	10.78262139	10.91707366	10.88216478	10.85614657	11.11414187
TARSL2	TARSL2	7.373017641	7.455719465	7.427103287	7.625047265	7.746530368	7.607256663
TAS1R1	TAS1R1	5.204447233	5.147774427	5.116863758	5.083648741	5.170771248	5.389241507
TAS1R2	TAS1R2	5.765691578	5.078522464	5.897240426	5.177441607	5.101217181	4.714767337
TAS1R3	TAS1R3	5.334987909	5.217914092	4.995484519	5.640326045	5.921675448	5.257251826
TAS2R1	TAS2R1	6.62449331	6.687062664	6.61176256	5.24236404	5.180484525	5.232678182
TAS2R10	TAS2R10	6.795508239	6.747314726	7.311975314	6.798494616	6.838343008	6.918635333
TAS2R13	TAS2R13	6.510629232	6.740901043	6.780047576	6.864049684	6.833465636	6.924052196
TAS2R14	TAS2R14	9.601625878	9.850963787	9.714073758	8.975464273	8.994358562	9.135962737
TAS2R16	TAS2R16	7.570341327	7.269407569	8.186361891	6.195180529	5.801675786	5.826164327
TAS2R19	TAS2R19	8.920672303	9.549267977	9.444186663	8.916639028	8.773138516	9.079816616
TAS2R3	TAS2R3	5.9482187	6.28598911	6.157852169	6.528925028	6.683169949	6.457473591
TAS2R30	TAS2R30	7.493857436	8.022595762	7.77478706	7.391866677	7.414079474	7.482211539
TAS2R31	TAS2R31	9.515812988	10.13572007	9.801223338	9.458401641	9.58478081	9.697400827
TAS2R38	TAS2R38	6.055611114	6.04121477	6.263034406	5.15239147	4.942586349	5.121475449
TAS2R39	TAS2R39	7.439854348	7.217354387	7.339850003	6.893611618	6.997597391	6.93533676
TAS2R4	TAS2R4	6.020780125	6.218404822	6.38024459	6.665815159	6.732887819	6.647876935
TAS2R40	TAS2R40	7.168521879	7.15659942	7.142617655	5.975796877	5.6090316	5.865559891
TAS2R41	TAS2R41	5.90763819	5.923611654	6.159871337	5.442591471	5.161002808	5.447291744
TAS2R42	TAS2R42	6.759139115	6.754969022	7.00337736	5.880191736	5.572363253	5.747417446
TAS2R43	TAS2R43	7.45377982	8.228702069	7.923624611	7.604512491	7.579323973	7.697967417
TAS2R45	TAS2R45	5.617240189	6.382902324	5.754887502	6.559880501	6.641595672	6.698357364
TAS2R46	TAS2R46	6.89234281	7.558687536	7.277054876	7.08554432	7.151191162	7.227321616
TAS2R49	TAS2R49	8.713091631	9.254223648	8.915580653	8.545934142	8.454650657	8.974589173
TAS2R5	TAS2R5	7.150991028	7.544378371	7.53838296	7.666677704	7.398206738	7.622213899
TAS2R50	TAS2R50	7.613360575	8.210746643	8.067165427	7.448806318	7.492946594	7.842764272
TAS2R60	TAS2R60	6.638620557	6.844607387	7.062855655	5.15239147	5.246957156	5.790227645
TAS2R7	TAS2R7	5.275517319	5.402795951	5.678071905	4.757257381	4.247008893	4.480757096
TAS2R8	TAS2R8	7.039168855	7.256592248	7.74281467	6.213206231	6.018022933	6.331236046
TAS2R9	TAS2R9	7.175669528	7.091826177	7.870981124	5.911807939	6.133954344	6.313286266
TASP1	TASP1	11.97245156	12.13999748	12.14076588	11.74900184	11.81025032	11.86664058
TAT	TAT	5.88547494	5.37781069	5.50779464	5.066011227	5.039370112	5.257251826
TATDN1	TATDN1	10.87388281	10.9119756	11.18456545	10.66693593	10.87325607	10.82041592
TATDN2	TATDN2	11.85943846	11.83943425	11.6249325	12.02362215	11.85060694	12.07183624
TATDN3	TATDN3	12.08393105	11.98846791	12.00144338	11.76597777	11.73084643	11.76863574
TAX1BP1	TAX1BP1	14.0329259	13.96430597	13.95735601	13.9834337	13.93372129	13.95559703
TAX1BP3	TAX1BP3	8.038065434	7.789966144	7.955359305	7.787500304	7.887457891	7.773911775
TAZ	TAZ	10.78501563	10.84513843	10.68018368	10.40431331	10.45303193	10.54588792
TBC1D1	TBC1D1	9.128674725	9.320643375	9.229299509	8.785182055	8.839503308	8.862147349
TBC1D10A	TBC1D10A	9.489138585	9.11920863	9.511555011	9.326489672	9.390211223	9.172539341
TBC1D10B	TBC1D10B	8.996036682	9.118779043	8.593951284	9.237289135	9.191363252	9.479837914
TBC1D10C	TBC1D10C	4.688639573	4.741659534	4.689299161	4.570869427	4.875285523	4.517524373
TBC1D13	TBC1D13	11.39539095	11.39360119	11.35182264	11.40833748	11.39573751	11.27974232
TBC1D14	TBC1D14	12.54464639	12.53656923	12.35903572	12.21424104	12.20233453	12.1750096
TBC1D15	TBC1D15	12.42394078	12.43891421	12.38750579	12.31741866	12.28990395	12.29920185
TBC1D16	TBC1D16	12.61439698	12.53920394	12.60283803	11.72888185	11.63318607	11.79348001
TBC1D17	TBC1D17	7.174650937	7.110258354	6.860466259	7.25837333	7.241340903	7.382759309
TBC1D19	TBC1D19	10.2189111	10.26480639	10.46066066	10.72242316	10.57688207	10.57834659
TBC1D2	TBC1D2	6.996427979	6.814610686	7.010108453	7.568609196	7.467140035	7.516672678
TBC1D20	TBC1D20	10.17505163	10.19024802	10.20200135	9.983832619	10.11489801	10.18384888
TBC1D21	TBC1D21	5.783907605	5.773091086	5.757556689	6.291247124	6.133954344	6.193074165
TBC1D22A	TBC1D22A	10.59153126	10.19723779	10.25160076	9.864289904	9.906831207	9.539132267
TBC1D22B	TBC1D22B	11.74279378	11.74254635	11.67375074	11.86528501	11.84146447	11.75614149
TBC1D23	TBC1D23	12.68887268	12.67481366	12.72193226	12.98099834	13.06291569	13.07607655
TBC1D24	TBC1D24	10.18555406	10.34428836	10.18920683	10.81237667	10.82458774	10.88557574
TBC1D25	TBC1D25	10.35690535	9.927174255	10.41204051	10.2225831	10.12185362	9.895555745
TBC1D26	TBC1D26	5.683780654	6.018967408	6.029011087	5.861592074	6.248690872	6.058193391
TBC1D29	TBC1D29	4.462760079	4.58385938	4.94016675	4.264354063	4.291407278	4.287458817
TBC1D2B	TBC1D2B	10.22879586	10.32525782	10.28540222	10.55792887	10.41125094	10.29175696
TBC1D3	TBC1D3	4.846319469	4.661867546	4.614709844	4.649648093	4.886660607	4.612644645
TBC1D3B	TBC1D3B	7.437380671	7.644511575	7.740118043	8.277274417	8.197740457	8.056660488
TBC1D3C	TBC1D3C	4.81132177	4.414951366	4.452858965	4.453136167	4.529426319	4.106347986
TBC1D3G	TBC1D3G	7.071677219	7.360435924	7.343407822	7.895019781	7.86541805	7.996119048
TBC1D3H	TBC1D3H	7.597492309	8.237187393	7.763544364	9.19328558	9.072964883	9.300959587
TBC1D4	TBC1D4	11.39190879	11.26906024	11.2337994	10.93777477	11.26195295	10.92792487
TBC1D5	TBC1D5	12.25384884	11.85973731	12.06248468	11.94216748	12.11382107	11.79906105
TBC1D7	TBC1D7	13.12471013	13.21913974	13.15287106	12.59675341	12.63558838	12.69928483
TBC1D8	TBC1D8	8.871626036	8.792275425	8.821773982	8.938432079	9.102813463	8.968898085
TBC1D8B	TBC1D8B	9.013894436	9.323083237	9.09011242	10.32971857	10.36681121	10.08688044
TBC1D9	TBC1D9	11.87064966	11.86274194	11.95586782	11.4361086	11.45315131	11.55860396
TBC1D9B	TBC1D9B	11.55380453	11.52304561	11.68150197	11.88406869	11.64708933	11.68400029
TBCA	TBCA	14.20933576	14.22401332	14.25135666	14.15666884	14.26047219	14.19793425
TBCB	TBCB	12.0249607	12.00913034	12.14233047	12.24805678	12.1496287	12.02975252
TBCC	TBCC	8.460275459	7.964005769	7.997179481	7.746337909	7.64851599	7.635809905
TBCCD1	TBCCD1	8.938986685	8.941359273	8.604738534	8.536080687	8.548809724	8.74614185
TBCD	TBCD	9.588319984	9.432016225	9.468216732	8.969146041	9.172086163	8.896163033
TBCE	TBCE	11.44900022	11.63862284	11.41690306	11.11056322	11.07524229	11.28997731
TBCEL	TBCEL	10.047143	10.30334882	10.16377545	9.928568078	9.833280628	9.934380961
TBK1	TBK1	11.14814796	11.04059449	11.08248173	10.88925554	10.97735912	11.1258868
TBKBP1	TBKBP1	4.941374968	4.87448095	4.523561956	5.193926036	5.557394334	5.281431312
TBL1X	TBL1X	9.751975691	9.7455985	9.966217028	11.44358839	11.64518539	11.59716561
TBL1XR1	TBL1XR1	11.31743827	11.40658804	11.40119953	11.12242605	11.23117088	11.26602646
TBL1Y	TBL1Y	5.288467287	5.213880972	5.078951341	5.522950038	5.572363253	5.607123618
TBL2	TBL2	9.979836928	10.35273033	10.22037833	10.70434115	10.66769792	10.72920094
TBL3	TBL3	7.738090691	7.648939872	7.55688919	7.362972462	7.372220166	7.427507259
TBP	TBP	11.95865313	12.04014394	11.98370619	11.95846616	11.85924375	11.964017
TBPL1	TBPL1	10.9283303	10.79416723	10.90064043	10.83680112	11.06688081	10.9235021
TBPL2	TBPL2	4.491899889	4.373231959	4.44625623	4.489114899	4.582218961	4.366716757
TBR1	TBR1	6.696591811	6.644801614	7.286326727	5.686354458	5.63760479	5.747417446
TBRG1	TBRG1	11.62032228	11.59590551	11.04357417	11.36607862	11.26144622	11.55188886
TBRG4	TBRG4	10.50004994	10.30099843	10.51431955	10.12237958	10.15711037	9.629232041
TBX1	TBX1	6.270180627	6.370962479	6.224966365	6.581425098	6.627900897	6.607140611
TBX10	TBX10	5.158222284	5.511670897	5.311067102	5.11837769	5.346214157	5.418579633
TBX15	TBX15	6.582775484	6.278650657	6.761551232	7.023972623	7.02921637	7.020575916
TBX18	TBX18	10.61313404	10.55934618	10.56652978	10.27381134	10.32157595	10.39863224
TBX19	TBX19	9.356993657	9.64350333	9.519636253	9.749663031	9.664459683	9.954072746
TBX2	TBX2	10.85667805	10.70699645	10.94844024	11.66038191	11.69470089	11.67842145
TBX20	TBX20	6.134219788	6.11415655	6.217230716	6.432451167	6.382022646	6.326162589
TBX21	TBX21	4.880542917	4.853999884	4.760220946	4.888952338	4.709140355	4.811975775
TBX22	TBX22	7.078298896	7.002799958	7.337175869	6.247833409	6.309319377	6.395699193
TBX3	TBX3	6.669462125	6.518195485	6.329123596	6.935267795	6.969238247	6.925395534
TBX4	TBX4	4.662909145	4.488662474	4.711494907	4.489114899	4.671807906	4.260445062
TBX5	TBX5	6.299001688	6.220330274	6.449561375	5.273827604	5.0076526	5.523127289
TBX6	TBX6	7.079399109	7.520866137	7.22881869	7.324427707	7.243656083	7.320092506
TBXA2R	TBXA2R	8.442038234	8.408997575	8.442114122	7.910934143	7.982316433	7.775177228
TBXAS1	TBXAS1	6.522655906	6.413108866	6.407692649	6.407352319	6.639908242	6.471360398
TC2N	TC2N	8.1738914	8.207044006	7.940754047	7.351874115	7.274643432	7.325410543
TCAM1	TCAM1	7.41068458	7.519469499	7.397460726	7.334245406	7.354309134	7.416751633
TCAP	TCAP	5.937518582	5.891881398	5.680886921	6.801109851	6.710977779	6.654528353
TCBA1	TCBA1	6.646401576	6.358911653	7.021257621	5.669320473	5.02885716	5.613342934
TCEA1	TCEA1	12.43072169	12.66296872	12.35903572	12.74367786	12.62515264	12.75842541
TCEA2	TCEA2	11.01868195	10.66154615	11.28152439	11.13127775	11.06216391	10.76282441
TCEA3	TCEA3	5.979807641	6.496607669	6.565292521	6.912107247	7.009758647	6.984873209
TCEAL1	TCEAL1	9.848032514	10.00763061	10.03864469	9.879419754	9.945373235	9.789880927
TCEAL2	TCEAL2	5.46616106	5.954598655	5.765534746	7.500485616	7.437709489	7.490723349
TCEAL3	TCEAL3	12.63376772	12.71251045	12.52757475	13.07068092	12.95243292	13.0198149
TCEAL4	TCEAL4	13.08966917	13.36128263	12.95403269	12.87313583	12.91378512	12.94940981
TCEAL5	TCEAL5	5.795915318	5.606528961	5.694880193	6.201243614	6.325193636	6.241576969
TCEAL6	TCEAL6	6.307119436	6.389676027	6.666756592	5.21024006	5.02885716	5.265355132
TCEAL7	TCEAL7	5.926731014	6.078192205	6.085339669	5.663582416	5.380791169	5.600870436
TCEAL8	TCEAL8	12.18283585	12.33306965	12.32088515	12.22705543	12.2860156	12.28407227
TCEANC	TCEANC	5.392110374	5.427345976	5.343407822	5.185705235	5.770786517	5.305223031
TCEB1	TCEB1	13.04954768	13.02346476	13.00702727	13.3877896	13.21018581	13.21717618
TCEB2	TCEB2	12.73408855	12.65001223	12.74462364	12.65347225	12.75358052	12.77986889
TCEB3	TCEB3	11.49152118	11.55757776	11.55290921	11.58050461	11.51786577	11.51744554
TCEB3B	TCEB3B	5.284163395	5.38140719	5.074676686	5.11837769	4.781947049	5.147834417
TCEB3C	TCEB3C	4.055845158	4.359075492	4.498250868	4.303330227	4.709140355	4.418104905
TCEB3CL	TCEB3CL	5.644244701	6.088872691	5.804776378	5.663582416	5.672391142	5.846080731
TCERG1	TCERG1	11.20411027	11.1743756	11.12114495	11.09924122	11.079021	11.08119727
TCERG1L	TCERG1L	4.418039864	4.301141921	4.277984747	3.679853319	4.124922951	4.300853109
TCF1	TCF1	4.935943448	5.139295445	4.95419631	5.193926036	5.151178911	4.736784679
TCF12	TCF12	12.53929154	12.48141662	12.60126009	12.48340095	12.50317562	12.56469383
TCF15	TCF15	5.53653317	5.402795951	5.277984747	4.937263154	5.141299263	4.635776894
TCF19	TCF19	10.11440908	10.10822084	10.20896589	9.565425738	9.804062826	9.687857034
TCF2	TCF2	5.235964578	5.864426178	5.551516018	5.030180185	5.328627091	5.173769889
TCF20	TCF20	11.43280271	11.40835488	11.5281122	11.28300935	11.34300592	11.12871047
TCF21	TCF21	6.810584909	6.852881948	6.6794801	6.932216249	7.017259271	6.892612312
TCF23	TCF23	5.411973077	5.060685425	5.044394119	5.669320473	5.487843742	5.52980054
TCF25	TCF25	12.65622336	12.55629455	12.69043456	12.62783716	12.70513807	12.6096205
TCF3	TCF3	8.194441466	8.445385686	8.270528942	8.637863411	8.589214139	8.524060043
TCF4	TCF4	9.416871363	9.575151353	9.233619677	10.78169776	10.68740662	10.63614528
TCF7	TCF7	7.380815436	7.515971208	7.225930411	6.965721439	7.006488832	6.943126642
TCF7L1	TCF7L1	8.881682829	8.803531752	9.030667136	9.04317326	8.774003467	8.937163721
TCF7L2	TCF7L2	9.908254112	9.935117256	9.991521846	9.324167322	9.254215419	9.482451036
TCFL5	TCFL5	12.79373137	12.76185512	12.79116289	12.64875542	12.55144567	12.6329034
TCHHL1	TCHHL1	6.554739073	6.518195485	6.689299161	4.859353177	4.306042502	5.067458196
TCHP	TCHP	11.85045251	11.94550983	11.6391598	11.88436727	11.59855818	11.85966243
TCIRG1	TCIRG1	11.14297878	10.79784713	11.17023805	11.66819168	11.48299224	11.47584583
TCL1A	TCL1A	5.481270925	5.66922931	5.523561956	5.730481758	5.807742897	5.482321369
TCL1B	TCL1B	5.411973077	5.28095332	5.266786541	5.72506738	5.706167436	5.489214543
TCL6	TCL6	6.315186404	6.46512789	6.348728154	5.837775599	5.389312516	5.625680649
TCN1	TCN1	7.921306197	7.955061622	8.023477152	8.054834253	7.864166596	7.741264475
TCN2	TCN2	7.613360575	7.316963278	7.703211467	6.886781632	7.034786658	6.927402533
TCOF1	TCOF1	9.819151846	9.651731124	9.340517763	9.265513858	9.41371064	9.249747355
TCP1	TCP1	12.11124838	12.42539843	12.3446288	12.48502757	12.46243502	12.49587319
TCP10	TCP10	5.144069068	5.307684936	4.968090752	4.879137576	4.769982168	4.934380425
TCP10L	TCP10L	6.986991787	6.970972533	7.472487771	8.023119215	7.992776312	7.98908554
TCP10L2	TCP10L2	4.707665413	4.752724882	4.817623258	4.453136167	4.320596331	4.692507382
TCP11	TCP11	6.739112797	6.725376015	6.665335917	6.633772472	6.407144862	6.618762392
TCP11L1	TCP11L1	10.56374133	10.27554097	10.44169926	11.08302792	11.13834188	10.95919123
TCP11L2	TCP11L2	9.506151114	9.305352547	9.485628082	10.55048986	10.2151985	10.30120887
TCTA	TCTA	7.634679328	7.99870149	7.468420402	7.988443632	7.948691214	7.601966729
TCTE1	TCTE1	4.589914666	4.650121038	4.911691582	4.660666141	4.621044776	4.091862567
TCTE3	TCTE3	6.943627283	7.166774959	7.288173968	6.275319793	6.315717299	6.355964992
TCTEX1D1	TCTEX1D1	10.28534594	10.26355114	10.41848514	10.25523605	10.14027729	10.38178076
TCTEX1D2	TCTEX1D2	11.27507557	11.21922586	11.53862546	11.95210397	11.90915824	11.88152878
TCTEX1D4	TCTEX1D4	7.216731794	6.96989783	6.855491443	6.823849842	6.8534511	6.926065596
TCTN1	TCTN1	7.052723178	7.122718035	7.162894799	7.443807062	7.463712789	7.444995269
TCTN2	TCTN2	10.15196067	9.694470609	10.03163229	10.63394981	10.60694744	10.52308733
TCTN3	TCTN3	11.65848725	11.71964017	11.65028887	11.69995267	11.64206454	11.75596901
TDGF1	TDGF1	5.120177213	5.181204444	5.193771743	5.266022873	4.975394285	4.681285518
TDGF3	TDGF3	5.932135814	5.745802715	6.215290306	4.888952338	5.209296284	5.147834417
